ID_Cliente,Motivo,Education,Cidade,Renda_anual,Aulas,NPS,Num_Aulas,Ano_de_nascimento,Banheiros_na_casa,Quartos_na_casa,Idade,Categoria_Renda,Faixa_Etaria
832,Estudos,Doutorado,São Paulo,56575.0,Inglês,2,51,1993,3.0,4.0,32,Alta,Adulto
833,Viagem,Ensino Médio,São Paulo,25130.0,Espanhol,3,15,2006,1.0,1.0,19,Baixa,Jovem
834,Trabalho,Graduação,São Paulo,35441.0,Espanhol,2,5,1993,2.0,2.0,32,Média,Adulto
835,Viagem,Graduação,São Paulo,71391.0,Inglês,1,20,1982,4.0,5.0,43,Alta,Sênior
836,Trabalho,Mestrado,Campinas,49494.0,Espanhol,4,13,1998,4.0,3.0,27,Média,Adulto
837,Estudos,Graduação,São Paulo,81702.0,Inglês,3,9,2006,5.0,6.0,19,Alta,Jovem
838,Viagem,Ensino Médio,São Paulo,45889.0,Espanhol,1,7,2006,3.0,3.0,19,Média,Jovem
839,Estudos,Graduação,São Paulo,56628.0,Espanhol,2,6,2003,3.0,4.0,22,Alta,Jovem
840,Viagem,Graduação,São Paulo,31163.0,Espanhol e Inglês,4,16,1976,1.0,2.0,49,Baixa,Sênior
841,Trabalho,Graduação,São Paulo,40049.0,Espanhol,1,9,2000,2.0,2.0,25,Média,Jovem
842,Viagem,Graduação,São Paulo,35778.0,Espanhol,2,5,2014,2.0,2.0,11,Média,Jovem
843,Trabalho,Graduação,Taubaté,23272.0,Espanhol,1,7,2007,2.0,1.0,18,Baixa,Jovem
844,Estudos,Ensino Médio,São Paulo,82504.0,Inglês,3,17,1986,5.0,6.0,39,Alta,Adulto
845,Estudos,Graduação,São Paulo,81205.0,Inglês,3,41,1996,5.0,6.0,29,Alta,Adulto
846,Estudos,Ensino Médio,São Paulo,61618.0,Espanhol e Inglês,3,17,2017,3.0,4.0,8,Alta,Jovem
848,Estudos,Graduação,São Paulo,49980.0,Espanhol,1,4,1989,3.0,3.0,36,Média,Adulto
849,Trabalho,Graduação,São Paulo,15072.0,Espanhol,1,20,2006,1.0,1.0,19,Baixa,Jovem
850,Trabalho,Graduação,São Paulo,49166.0,Espanhol,3,10,2000,2.0,3.0,25,Média,Jovem
851,Estudos,Doutorado,São Bernardo,65324.0,Mandarim,3,81,1980,4.0,5.0,45,Alta,Sênior
852,Viagem,Ensino Médio,São Paulo,82347.0,Inglês,4,10,1983,5.0,6.0,42,Alta,Sênior
853,Viagem,Doutorado,Campinas,30843.0,Inglês,3,8,1992,1.0,2.0,33,Baixa,Adulto
854,Estudos,Doutorado,São Paulo,46374.0,Inglês,3,13,2000,3.0,3.0,25,Média,Jovem
855,Estudos,Graduação,São Paulo,60474.0,Inglês,1,6,2005,4.0,4.0,20,Alta,Jovem
856,Trabalho,Mestrado,São Paulo,38576.0,Espanhol,3,7,1999,1.0,2.0,26,Média,Adulto
857,Estudos,Graduação,São Paulo,55357.0,Espanhol e Inglês,3,19,2011,3.0,4.0,14,Alta,Jovem
858,Estudos,Graduação,São Paulo,37758.0,Espanhol,3,11,1992,2.0,2.0,33,Média,Adulto
860,Trabalho,Graduação,São Bernardo,23228.0,Espanhol e Inglês,3,19,1995,1.0,1.0,30,Baixa,Adulto
861,Outros,Mestrado,São Paulo,44602.0,Espanhol,5,9,1995,3.0,3.0,30,Média,Adulto
862,Trabalho,Graduação,São Paulo,7500.0,Espanhol,2,9,2013,1.0,1.0,12,Baixa,Jovem
863,Estudos,Ensino Médio,São Paulo,38683.0,Espanhol,2,13,2015,2.0,2.0,10,Média,Jovem
864,Estudos,Ensino Médio,São Paulo,48168.0,Espanhol,4,14,2001,3.0,3.0,24,Média,Jovem
865,Estudos,Doutorado,São Paulo,57906.0,Inglês,3,44,1999,3.0,4.0,26,Alta,Adulto
866,Trabalho,Mestrado,São Paulo,43456.0,Espanhol,1,7,1992,2.0,3.0,33,Média,Adulto
867,Outros,Mestrado,São Paulo,19485.0,Espanhol,5,7,2012,1.0,1.0,13,Baixa,Jovem
868,Estudos,Graduação,Campinas,53172.0,Inglês,3,25,2004,3.0,4.0,21,Média,Jovem
869,Estudos,Graduação,Campinas,35778.0,Espanhol,1,9,2005,2.0,2.0,20,Média,Jovem
870,Estudos,Doutorado,São Paulo,70123.0,Inglês,3,16,2009,4.0,5.0,16,Alta,Jovem
871,Viagem,Graduação,São Paulo,62450.0,Espanhol e Inglês,4,31,1985,4.0,4.0,40,Alta,Adulto
872,Viagem,Graduação,São Paulo,21675.0,Espanhol,5,1,2002,1.0,1.0,23,Baixa,Jovem
873,Viagem,Ensino Médio,São Paulo,42395.0,Espanhol,1,2,2007,2.0,3.0,18,Média,Jovem
874,Viagem,Mestrado,São Paulo,61346.0,Inglês,4,16,2004,3.0,4.0,21,Alta,Jovem
875,Trabalho,Graduação,São Paulo,79146.0,Inglês,4,1,1979,5.0,6.0,46,Alta,Sênior
876,Trabalho,Mestrado,São Bernardo,42476.0,Espanhol,4,17,1997,2.0,3.0,28,Média,Adulto
877,Trabalho,Graduação,São Paulo,39922.0,Espanhol,2,18,2009,2.0,2.0,16,Média,Jovem
879,Estudos,Ensino Médio,São Paulo,17117.0,Espanhol,5,9,2004,1.0,1.0,21,Baixa,Jovem
880,Viagem,Graduação,São Paulo,24762.0,Espanhol,1,13,1998,1.0,1.0,27,Baixa,Adulto
881,Trabalho,Graduação,São Paulo,35797.0,Espanhol,3,12,2001,2.0,2.0,24,Média,Jovem
882,Viagem,Graduação,São Paulo,36627.0,Espanhol,5,25,2001,1.0,2.0,24,Média,Jovem
883,Viagem,Ensino Médio,São Paulo,51111.0,Espanhol,2,16,2007,3.0,3.0,18,Média,Jovem
885,Trabalho,Doutorado,São Paulo,82072.0,Inglês,2,17,1996,5.0,6.0,29,Alta,Adulto
886,Trabalho,Doutorado,São Paulo,46231.0,Inglês,1,68,1979,3.0,3.0,46,Média,Sênior
887,Trabalho,Graduação,São Paulo,42476.0,Inglês,3,24,1985,2.0,3.0,40,Média,Adulto
888,Estudos,Graduação,São Paulo,51195.0,Espanhol,3,9,1988,2.0,3.0,37,Média,Adulto
889,Trabalho,Mestrado,São Paulo,68092.0,Inglês,4,9,2004,4.0,5.0,21,Alta,Jovem
890,Estudos,Graduação,São Bernardo,31163.0,Espanhol e Inglês,2,21,1999,1.0,2.0,26,Baixa,Adulto
891,Outros,Mestrado,Campinas,51390.0,Espanhol,3,5,1991,3.0,4.0,34,Média,Adulto
892,Viagem,Graduação,São Bernardo,76630.0,Inglês,5,14,2009,5.0,6.0,16,Alta,Jovem
893,Viagem,Ensino Fundamental,São Paulo,26868.0,Espanhol,2,2,2017,1.0,1.0,8,Baixa,Jovem
894,Trabalho,Doutorado,São Paulo,48948.0,Inglês,1,37,1969,3.0,3.0,56,Média,Sênior
895,Trabalho,Doutorado,São Paulo,55260.0,Inglês,5,22,1998,3.0,4.0,27,Alta,Adulto
896,Trabalho,Graduação,São Paulo,64090.0,Inglês,3,1,1982,4.0,5.0,43,Alta,Sênior
897,Trabalho,Graduação,Campinas,78331.0,Inglês,2,34,1984,5.0,6.0,41,Alta,Sênior
898,Viagem,Doutorado,São Paulo,31163.0,Inglês,3,10,2000,1.0,2.0,25,Baixa,Jovem
899,Estudos,Graduação,São Paulo,21846.0,Espanhol,3,11,2012,1.0,1.0,13,Baixa,Jovem
900,Trabalho,Graduação,São Paulo,81320.0,Inglês,2,48,1984,5.0,6.0,41,Alta,Sênior
901,Trabalho,Graduação,São Paulo,54137.0,Inglês,2,36,1996,2.0,4.0,29,Média,Adulto
902,Estudos,Graduação,São Paulo,66825.0,Inglês,3,13,1993,4.0,5.0,32,Alta,Adulto
903,Estudos,Graduação,São Paulo,55085.5,Espanhol,3,6,1999,3.0,4.0,26,Alta,Adulto
904,Viagem,Graduação,São Paulo,58917.0,Inglês,4,39,1995,4.0,4.0,30,Alta,Adulto
907,Estudos,Graduação,São Paulo,45684.0,Espanhol,1,7,1997,3.0,3.0,28,Média,Adulto
908,Trabalho,Graduação,São Paulo,47889.0,Espanhol,2,5,2000,3.0,3.0,25,Média,Jovem
909,Trabalho,Doutorado,São Paulo,45921.0,Inglês,3,33,2012,3.0,3.0,13,Média,Jovem
910,Trabalho,Doutorado,São Paulo,78420.0,Inglês,3,27,1992,5.0,6.0,33,Alta,Adulto
911,Trabalho,Graduação,São Paulo,75114.0,Inglês,4,7,2018,5.0,6.0,7,Alta,Jovem
912,Estudos,Doutorado,São Paulo,55085.5,Inglês,2,10,1989,3.0,4.0,36,Alta,Adulto
913,Outros,Mestrado,São Paulo,35641.0,Espanhol,5,18,1998,2.0,2.0,27,Média,Adulto
915,Viagem,Graduação,São Paulo,62820.0,Inglês,2,15,1980,4.0,4.0,45,Alta,Sênior
916,Trabalho,Mestrado,São Paulo,73113.0,Espanhol,4,14,1986,5.0,5.0,39,Alta,Adulto
918,Estudos,Ensino Médio,São Bernardo,42607.0,Espanhol,2,10,1980,2.0,3.0,45,Média,Sênior
919,Trabalho,Doutorado,São Paulo,74637.0,Mandarim,5,88,1980,5.0,6.0,45,Alta,Sênior
920,Trabalho,Doutorado,Campinas,46015.0,Mandarim,5,87,1981,3.0,3.0,44,Média,Sênior
921,Viagem,Graduação,São Paulo,72354.0,Inglês,2,14,2019,5.0,5.0,6,Alta,Jovem
922,Trabalho,Mestrado,Campinas,39858.0,Inglês,4,6,1995,2.0,2.0,30,Média,Adulto
923,Trabalho,Doutorado,São Bernardo,35778.0,Inglês,2,26,1974,2.0,2.0,51,Média,Sênior
924,Viagem,Graduação,São Paulo,83033.0,Espanhol,3,17,2012,5.0,6.0,13,Alta,Jovem
925,Trabalho,Mestrado,São Paulo,24401.0,Espanhol,2,10,2005,1.0,1.0,20,Baixa,Jovem
926,Trabalho,Graduação,São Paulo,77583.0,Inglês,3,51,2004,5.0,6.0,21,Alta,Jovem
927,Viagem,Ensino Médio,São Paulo,74116.0,Espanhol e Inglês,4,31,2008,5.0,5.0,17,Alta,Jovem
928,Estudos,Graduação,São Paulo,74293.0,Espanhol,1,6,2019,5.0,5.0,6,Alta,Jovem
929,Estudos,Doutorado,São Paulo,68397.0,Inglês,2,4,2002,4.0,5.0,23,Alta,Jovem
930,Estudos,Doutorado,São Paulo,79632.0,Espanhol e Inglês,3,19,2000,5.0,6.0,25,Alta,Jovem
931,Trabalho,Graduação,São Bernardo,48168.0,Espanhol,2,18,2015,3.0,3.0,10,Média,Jovem
932,Viagem,Doutorado,Rio Branco,64950.0,Inglês,2,20,1977,5.0,5.0,48,Alta,Sênior
933,Estudos,Ensino Fundamental,São Paulo,23046.0,Espanhol,2,13,2015,1.0,1.0,10,Baixa,Jovem
934,Viagem,Graduação,São Paulo,79146.0,Espanhol e Inglês,2,21,1978,5.0,6.0,47,Alta,Sênior
935,Trabalho,Doutorado,São Paulo,32892.0,Inglês,5,41,1997,2.0,2.0,28,Baixa,Adulto
936,Estudos,Graduação,São Paulo,71796.0,Inglês,3,19,1997,3.0,5.0,28,Alta,Adulto
937,Trabalho,Doutorado,Campinas,67536.0,Inglês,4,27,1996,5.0,5.0,29,Alta,Adulto
938,Estudos,Graduação,São Paulo,55239.0,Inglês,3,4,1997,3.0,4.0,28,Alta,Adulto
939,Trabalho,Doutorado,São Paulo,60554.0,Inglês,1,26,2001,4.0,4.0,24,Alta,Jovem
940,Viagem,Ensino Médio,São Paulo,64831.0,Inglês,3,17,1978,4.0,5.0,47,Alta,Sênior
941,Trabalho,Doutorado,São Paulo,55085.5,Inglês,5,35,1988,3.0,4.0,37,Alta,Adulto
942,Viagem,Graduação,São Paulo,82025.0,Inglês,3,38,2009,5.0,6.0,16,Alta,Jovem
944,Outros,Ensino Fundamental,São Paulo,14906.0,Espanhol,3,5,2012,1.0,1.0,13,Baixa,Jovem
945,Estudos,Doutorado,São Paulo,51563.0,Inglês,4,29,2013,2.0,4.0,12,Média,Jovem
946,Estudos,Ensino Médio,São Paulo,57937.0,Inglês,2,25,2008,3.0,4.0,17,Alta,Jovem
947,Estudos,Graduação,Campinas,68274.0,Inglês,2,23,2005,5.0,5.0,20,Alta,Jovem
948,Trabalho,Graduação,Campinas,39771.0,Espanhol,1,9,2003,2.0,2.0,22,Média,Jovem
949,Viagem,Ensino Médio,São Paulo,67893.0,Inglês,3,15,2001,4.0,5.0,24,Alta,Jovem
950,Estudos,Doutorado,São Paulo,27922.0,Inglês,3,25,2005,1.0,1.0,20,Baixa,Jovem
951,Estudos,Doutorado,São Paulo,52190.0,Inglês,4,16,2002,3.0,4.0,23,Média,Jovem
952,Trabalho,Mestrado,São Paulo,44051.0,Espanhol,5,6,1999,2.0,3.0,26,Média,Adulto
953,Estudos,Doutorado,Campinas,42767.0,Inglês,5,23,1997,3.0,3.0,28,Média,Adulto
954,Trabalho,Mestrado,São Paulo,46106.0,Inglês,3,40,2002,3.0,3.0,23,Média,Jovem
955,Viagem,Doutorado,São Paulo,23046.0,Inglês,2,5,2002,1.0,1.0,23,Baixa,Jovem
956,Trabalho,Graduação,São Paulo,59754.0,Espanhol e Inglês,4,1,1991,4.0,4.0,34,Alta,Adulto
957,Trabalho,Graduação,São Paulo,53700.0,Inglês,2,37,1978,2.0,4.0,47,Média,Sênior
958,Estudos,Graduação,São Paulo,59041.0,Espanhol,5,3,1999,4.0,4.0,26,Alta,Adulto
959,Viagem,Doutorado,São Bernardo,54237.0,Inglês,4,40,1983,3.0,4.0,42,Média,Sênior
960,Estudos,Graduação,São Paulo,70647.0,Espanhol,3,15,1993,3.0,5.0,32,Alta,Adulto
961,Trabalho,Doutorado,São Paulo,52597.0,Inglês,3,18,1988,3.0,4.0,37,Média,Adulto
962,Trabalho,Mestrado,São Paulo,41021.0,Espanhol,2,20,1995,2.0,3.0,30,Média,Adulto
963,Trabalho,Doutorado,São Paulo,40233.0,Inglês,4,1,2001,2.0,2.0,24,Média,Jovem
964,Trabalho,Graduação,São Paulo,50183.0,Espanhol,2,3,2006,3.0,3.0,19,Média,Jovem
965,Viagem,Graduação,São Paulo,54753.0,Inglês,1,11,1985,3.0,4.0,40,Média,Adulto
967,Estudos,Graduação,São Paulo,33471.0,Espanhol,4,13,1999,2.0,2.0,26,Baixa,Adulto
968,Trabalho,Doutorado,São Paulo,35778.0,Inglês,3,20,2000,2.0,2.0,25,Média,Jovem
969,Viagem,Graduação,São Paulo,44010.0,Espanhol,3,7,2006,2.0,3.0,19,Média,Jovem
970,Viagem,Graduação,São Paulo,79146.0,Inglês,3,5,2014,5.0,6.0,11,Alta,Jovem
971,Estudos,Doutorado,Campinas,40706.0,Inglês,2,12,1994,3.0,3.0,31,Média,Adulto
972,Estudos,Ensino Médio,São Bernardo,15716.0,Espanhol,1,8,2014,1.0,1.0,11,Baixa,Jovem
973,Estudos,Ensino Médio,São Paulo,59052.0,Inglês,4,33,1985,4.0,4.0,40,Alta,Adulto
974,Trabalho,Mestrado,São Paulo,80573.0,Espanhol,4,7,1997,4.0,6.0,28,Alta,Adulto
975,Estudos,Graduação,São Paulo,79146.0,Inglês,4,28,1988,5.0,6.0,37,Alta,Adulto
976,Outros,Mestrado,São Paulo,82576.0,Espanhol,4,6,1985,5.0,6.0,40,Alta,Adulto
977,Trabalho,Mestrado,São Paulo,54886.0,Inglês,2,16,1991,2.0,4.0,34,Média,Adulto
978,Estudos,Graduação,São Paulo,35704.0,Espanhol,4,10,1978,2.0,2.0,47,Média,Sênior
979,Trabalho,Graduação,São Paulo,53103.0,Inglês,1,14,1980,3.0,4.0,45,Média,Sênior
980,Estudos,Ensino Médio,São Paulo,46779.0,Espanhol,3,6,1986,3.0,3.0,39,Média,Adulto
981,Estudos,Graduação,São Bernardo,4861.0,Espanhol,3,11,1991,1.0,1.0,34,Baixa,Adulto
982,Trabalho,Mestrado,São Paulo,33462.0,Espanhol,2,10,2005,2.0,2.0,20,Baixa,Jovem
983,Viagem,Graduação,São Paulo,63693.0,Espanhol,4,9,2004,3.0,5.0,21,Alta,Jovem
984,Trabalho,Graduação,São Bernardo,79146.0,Espanhol e Inglês,1,34,1976,5.0,6.0,49,Alta,Sênior
985,Trabalho,Doutorado,São Paulo,65352.0,Inglês,3,14,2000,4.0,5.0,25,Alta,Jovem
986,Trabalho,Doutorado,São Paulo,82170.0,Inglês,3,6,2004,5.0,6.0,21,Alta,Jovem
987,Trabalho,Graduação,São Paulo,75759.0,Inglês,3,44,1995,5.0,6.0,30,Alta,Adulto
988,Estudos,Ensino Médio,São Paulo,79689.0,Inglês,2,15,2002,5.0,6.0,23,Alta,Jovem
989,Viagem,Doutorado,São Bernardo,35340.0,Inglês,3,38,1982,2.0,2.0,43,Média,Sênior
991,Viagem,Ensino Médio,São Paulo,24884.0,Espanhol,1,7,1998,1.0,1.0,27,Baixa,Adulto
992,Outros,Mestrado,São Paulo,42021.0,Espanhol,1,14,2007,2.0,3.0,18,Média,Jovem
993,Viagem,Graduação,São Paulo,64449.0,Inglês,3,43,2015,4.0,5.0,10,Alta,Jovem
994,Estudos,Graduação,São Paulo,64587.0,Inglês,3,35,1980,4.0,5.0,45,Alta,Sênior
995,Outros,Graduação,São Paulo,34824.0,Espanhol,2,13,2021,1.0,2.0,4,Baixa,Jovem
996,Estudos,Graduação,Campinas,75437.0,Espanhol,4,5,2004,5.0,6.0,21,Alta,Jovem
997,Estudos,Graduação,São Paulo,23046.0,Espanhol,5,10,1983,1.0,1.0,42,Baixa,Sênior
998,Viagem,Graduação,Taubaté,52845.0,Inglês,5,14,1999,4.0,4.0,26,Média,Adulto
999,Viagem,Graduação,São Paulo,46086.0,Inglês,2,26,1982,3.0,3.0,43,Média,Sênior
1002,Viagem,Ensino Médio,Campinas,56337.0,Inglês,3,6,2007,3.0,4.0,18,Alta,Jovem
1003,Estudos,Graduação,São Bernardo,22434.0,Espanhol,1,14,2013,1.0,1.0,12,Baixa,Jovem
1004,Trabalho,Doutorado,São Bernardo,36930.0,Inglês,3,25,1980,2.0,2.0,45,Média,Sênior
1005,Estudos,Graduação,São Paulo,35778.0,Inglês,4,2,1980,2.0,2.0,45,Média,Sênior
1006,Viagem,Mestrado,São Paulo,65569.0,Inglês,4,38,1979,4.0,5.0,46,Alta,Sênior
1007,Estudos,Graduação,São Bernardo,83844.0,Inglês,5,13,1978,5.0,6.0,47,Alta,Sênior
1008,Estudos,Graduação,São Paulo,23046.0,Inglês,2,23,1994,1.0,1.0,31,Baixa,Adulto
1009,Trabalho,Doutorado,São Paulo,36736.0,Inglês,2,24,1989,2.0,2.0,36,Média,Adulto
1010,Estudos,Graduação,São Paulo,77568.0,Inglês,4,16,2005,5.0,6.0,20,Alta,Jovem
1011,Trabalho,Doutorado,Rio Branco,49187.0,Inglês,4,29,2002,4.0,3.0,23,Média,Jovem
1012,Trabalho,Graduação,Campinas,30168.0,Espanhol,3,2,2004,2.0,2.0,21,Baixa,Jovem
1013,Trabalho,Mestrado,São Paulo,34053.0,Espanhol,2,13,1994,1.0,2.0,31,Baixa,Adulto
1014,Trabalho,Mestrado,São Bernardo,35778.0,Espanhol,5,7,1997,2.0,2.0,28,Média,Adulto
1015,Trabalho,Mestrado,Campinas,59412.0,Espanhol e Inglês,3,25,1977,5.0,4.0,48,Alta,Sênior
1016,Viagem,Ensino Médio,São Paulo,70924.0,Espanhol,4,13,1991,4.0,5.0,34,Alta,Adulto
1017,Trabalho,Graduação,São Paulo,54165.0,Espanhol,4,6,1995,3.0,4.0,30,Média,Adulto
1018,Estudos,Graduação,Campinas,32300.0,Espanhol,2,1,1999,3.0,2.0,26,Baixa,Adulto
1019,Estudos,Graduação,São Paulo,20180.0,Espanhol,2,2,2002,1.0,1.0,23,Baixa,Jovem
1020,Estudos,Graduação,São Paulo,34961.0,Espanhol,2,10,1999,2.0,2.0,26,Baixa,Adulto
1021,Estudos,Doutorado,São Paulo,28440.0,Inglês,2,13,2000,1.0,1.0,25,Baixa,Jovem
1023,Outros,Mestrado,Taubaté,33564.0,Espanhol,1,11,1992,3.0,2.0,33,Baixa,Adulto
1024,Trabalho,Graduação,Campinas,17345.0,Espanhol,4,5,2004,2.0,1.0,21,Baixa,Jovem
1025,Viagem,Doutorado,São Paulo,56320.0,Inglês,1,33,1993,3.0,4.0,32,Alta,Adulto
1026,Viagem,Graduação,Campinas,28647.0,Espanhol,4,13,2004,1.0,1.0,21,Baixa,Jovem
1027,Estudos,Ensino Fundamental,São Bernardo,15038.0,Espanhol e Inglês,1,35,2013,1.0,1.0,12,Baixa,Jovem
1028,Estudos,Doutorado,São Paulo,32173.0,Espanhol e Inglês,4,1,1984,2.0,2.0,41,Baixa,Sênior
1029,Viagem,Ensino Médio,São Bernardo,68316.0,Espanhol,5,2,1990,4.0,5.0,35,Alta,Adulto
1030,Estudos,Graduação,São Paulo,78059.5,Inglês,2,1,1997,4.0,6.0,28,Alta,Adulto
1032,Viagem,Graduação,São Paulo,68695.0,Inglês,2,22,1995,4.0,5.0,30,Alta,Adulto
1033,Viagem,Ensino Médio,São Paulo,31056.0,Espanhol,5,10,2003,1.0,2.0,22,Baixa,Jovem
1034,Trabalho,Graduação,São Paulo,79593.0,Inglês,3,49,1999,4.0,6.0,26,Alta,Adulto
1035,Viagem,Graduação,São Paulo,28071.0,Espanhol,3,4,2006,1.0,1.0,19,Baixa,Jovem
1037,Trabalho,Mestrado,São Bernardo,46423.0,Espanhol,3,7,1998,3.0,3.0,27,Média,Adulto
1038,Estudos,Doutorado,São Paulo,37126.0,Inglês,1,5,1997,1.0,2.0,28,Média,Adulto
1039,Viagem,Graduação,São Paulo,48168.0,Espanhol,4,10,1979,3.0,3.0,46,Média,Sênior
1040,Viagem,Graduação,São Paulo,61180.0,Inglês,3,10,1985,4.0,4.0,40,Alta,Adulto
1041,Estudos,Graduação,São Bernardo,35778.0,Espanhol,4,6,1980,2.0,2.0,45,Média,Sênior
1042,Trabalho,Graduação,São Paulo,23046.0,Espanhol,1,8,2017,1.0,1.0,8,Baixa,Jovem
1043,Viagem,Graduação,São Paulo,76081.0,Inglês,1,28,1988,5.0,6.0,37,Alta,Adulto
1044,Estudos,Graduação,Campinas,35778.0,Espanhol e Inglês,4,18,2012,2.0,2.0,13,Média,Jovem
1045,Trabalho,Mestrado,São Paulo,33168.0,Espanhol,2,15,1991,2.0,2.0,34,Baixa,Adulto
1046,Trabalho,Mestrado,São Paulo,33585.0,Inglês,2,23,1992,2.0,2.0,33,Baixa,Adulto
1047,Estudos,Doutorado,São Paulo,77037.0,Inglês,3,25,1986,4.0,6.0,39,Alta,Adulto
1048,Estudos,Graduação,Campinas,35196.0,Espanhol,1,7,2010,2.0,2.0,15,Média,Jovem
1049,Viagem,Graduação,São Paulo,44529.0,Espanhol,5,14,1992,1.0,3.0,33,Média,Adulto
1050,Viagem,Ensino Médio,Campinas,70924.0,Inglês,4,27,1991,4.0,5.0,34,Alta,Adulto
1051,Trabalho,Doutorado,São Paulo,28764.0,Inglês,4,30,1992,1.0,1.0,33,Baixa,Adulto
1052,Trabalho,Doutorado,Campinas,69098.0,Mandarim,2,86,1975,5.0,5.0,50,Alta,Sênior
1053,Viagem,Ensino Médio,São Bernardo,25959.0,Espanhol,3,4,1996,1.0,1.0,29,Baixa,Adulto
1054,Trabalho,Mestrado,Rio Branco,27100.0,Espanhol,4,13,2009,2.0,1.0,16,Baixa,Jovem
1055,Estudos,Graduação,São Paulo,70596.0,Inglês,3,37,2011,4.0,5.0,14,Alta,Jovem
1056,Trabalho,Graduação,São Bernardo,42557.0,Espanhol,3,17,2000,2.0,3.0,25,Média,Jovem
1057,Trabalho,Doutorado,São Paulo,53312.0,Inglês,3,26,1977,3.0,4.0,48,Média,Sênior
1058,Estudos,Graduação,São Paulo,72228.0,Espanhol e Inglês,3,37,1978,5.0,5.0,47,Alta,Sênior
1059,Trabalho,Graduação,São Paulo,67786.5,Inglês,4,16,2013,4.0,5.0,12,Alta,Jovem
1060,Trabalho,Mestrado,Campinas,62845.0,Espanhol,3,1,1975,4.0,4.0,50,Alta,Sênior
1061,Trabalho,Graduação,Rio Branco,65196.0,Inglês,2,30,1984,5.0,5.0,41,Alta,Sênior
1062,Estudos,Doutorado,São Bernardo,42000.0,Inglês,5,48,2013,2.0,3.0,12,Média,Jovem
1063,Viagem,Doutorado,São Paulo,35860.0,Inglês,4,18,1999,2.0,2.0,26,Média,Adulto
1064,Estudos,Doutorado,São Paulo,65526.0,Inglês,3,5,1990,4.0,5.0,35,Alta,Adulto
1065,Estudos,Graduação,São Bernardo,16860.0,Inglês,4,37,1987,1.0,1.0,38,Baixa,Adulto
1066,Trabalho,Graduação,São Paulo,83528.0,Espanhol,2,6,2018,5.0,6.0,7,Alta,Jovem
1067,Estudos,Ensino Médio,São Paulo,64176.0,Inglês,3,18,1991,4.0,5.0,34,Alta,Adulto
1068,Viagem,Graduação,São Paulo,22304.0,Espanhol,1,13,1982,1.0,1.0,43,Baixa,Sênior
1069,Estudos,Graduação,São Paulo,67023.0,Inglês,1,1,2004,4.0,5.0,21,Alta,Jovem
1070,Estudos,Doutorado,São Paulo,32892.0,Inglês,3,33,1997,2.0,2.0,28,Baixa,Adulto
1071,Estudos,Graduação,São Paulo,67786.5,Inglês,5,12,1992,4.0,5.0,33,Alta,Adulto
1072,Estudos,Graduação,São Paulo,55085.5,Inglês,2,19,1981,3.0,4.0,44,Alta,Sênior
1073,Trabalho,Graduação,São Paulo,31163.0,Espanhol,3,9,1979,1.0,2.0,46,Baixa,Sênior
1074,Trabalho,Graduação,Rio Branco,46610.0,Espanhol,4,12,1984,4.0,3.0,41,Média,Sênior
1075,Outros,Graduação,São Paulo,79146.0,Inglês,4,25,1987,5.0,6.0,38,Alta,Adulto
1076,Trabalho,Doutorado,São Paulo,79146.0,Mandarim,3,88,2007,5.0,6.0,18,Alta,Jovem
1077,Estudos,Ensino Médio,São Paulo,26907.0,Espanhol,3,7,2002,1.0,1.0,23,Baixa,Jovem
1078,Trabalho,Mestrado,São Paulo,50014.0,Espanhol,2,10,1994,3.0,3.0,31,Média,Adulto
1079,Trabalho,Doutorado,Campinas,41014.0,Inglês,2,23,2004,3.0,3.0,21,Média,Jovem
1080,Estudos,Graduação,São Bernardo,67786.5,Inglês,3,31,1991,4.0,5.0,34,Alta,Adulto
1081,Trabalho,Graduação,São Paulo,31163.0,Espanhol e Inglês,1,4,1997,1.0,2.0,28,Baixa,Adulto
1082,Trabalho,Graduação,São Paulo,79146.0,Espanhol,4,9,1982,5.0,6.0,43,Alta,Sênior
1083,Estudos,Graduação,Campinas,40479.0,Espanhol,3,16,2008,2.0,3.0,17,Média,Jovem
1084,Trabalho,Mestrado,Campinas,75345.0,Inglês,3,13,1996,5.0,6.0,29,Alta,Adulto
1085,Estudos,Graduação,São Paulo,55085.5,Inglês,4,28,2003,3.0,4.0,22,Alta,Jovem
1086,Estudos,Graduação,São Paulo,23046.0,Inglês,3,16,1996,1.0,1.0,29,Baixa,Adulto
1088,Estudos,Graduação,Rio Branco,43776.0,Espanhol,1,11,2009,3.0,3.0,16,Média,Jovem
1089,Trabalho,Doutorado,São Paulo,71691.0,Inglês,4,31,1984,4.0,5.0,41,Alta,Sênior
1091,Trabalho,Doutorado,São Paulo,39190.0,Inglês,4,29,2000,2.0,2.0,25,Média,Jovem
1092,Trabalho,Graduação,São Paulo,71367.0,Inglês,5,6,1985,4.0,5.0,40,Alta,Adulto
1093,Trabalho,Doutorado,São Paulo,38578.0,Espanhol e Inglês,2,29,1998,2.0,2.0,27,Média,Adulto
1094,Viagem,Doutorado,São Paulo,57236.0,Inglês,3,36,1991,3.0,4.0,34,Alta,Adulto
1095,Estudos,Graduação,São Paulo,61825.0,Espanhol,4,12,2005,4.0,4.0,20,Alta,Jovem
